_id,event,participantId,timestamp,appName,category,sceneName,eventName,deviceId,turnsCompleted,timeTakenToComplete,totalTurnsCompleted,gamesCompleted,timeTakenInGame,timeSpentInGame,version
65df0880a37666f0d1b7f5db,,3,2024-02-28 10:18:39.304,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,111.0,0.0,,,,,
65df0880a37666f0d1b7f5d9,,3,2024-02-28 10:18:40.182,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,213.0,0.0,,,,,
65df0880a37666f0d1b7f5dc,,3,2024-02-28 10:18:39.859,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,180.0,0.0,,,,,
65df0880a37666f0d1b7f5df,,3,2024-02-28 10:18:40.229,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,197.0,0.0,,,,,
65df0880a37666f0d1b7f5e4,,3,2024-02-28 10:18:39.351,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,147.0,0.0,,,,,
65df0880a37666f0d1b7f5e1,,3,2024-02-28 10:18:40.235,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,218.0,0.0,,,,,
65df0880a37666f0d1b7f5ea,,3,2024-02-28 10:18:39.660,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,136.0,0.0,,,,,
65df0880a37666f0d1b7f5e7,,3,2024-02-28 10:18:39.655,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,164.0,0.0,,,,,
65df0880a37666f0d1b7f5ed,,3,2024-02-28 10:18:40.252,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,174.0,0.0,,,,,
65df0880a37666f0d1b7f5ec,,3,2024-02-28 10:18:39.376,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,137.0,0.0,,,,,
65df0880a37666f0d1b7f5ee,,3,2024-02-28 10:18:38.151,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,87.0,0.0,,,,,
65df0880a37666f0d1b7f5e6,,3,2024-02-28 10:18:39.963,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,164.0,0.0,,,,,
65df0880a37666f0d1b7f5f1,,3,2024-02-28 10:18:40.262,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,186.0,0.0,,,,,
65df0880a37666f0d1b7f5f2,,3,2024-02-28 10:18:40.261,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,202.0,0.0,,,,,
65df0880a37666f0d1b7f5f8,,3,2024-02-28 10:18:40.266,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,139.0,0.0,,,,,
65df0880a37666f0d1b7f5f6,,3,2024-02-28 10:18:40.265,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,203.0,0.0,,,,,
65df0880a37666f0d1b7f5f9,,3,2024-02-28 10:18:39.214,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,151.0,0.0,,,,,
65df0880a37666f0d1b7f5fb,,3,2024-02-28 10:18:40.091,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,175.0,0.0,,,,,
65df0880a37666f0d1b7f600,,3,2024-02-28 10:18:40.113,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,142.0,0.0,,,,,
65df0880a37666f0d1b7f5ff,,3,2024-02-28 10:18:40.289,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,153.0,0.0,,,,,
65df0880a37666f0d1b7f604,,3,2024-02-28 10:18:39.805,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,178.0,0.0,,,,,
65df0880a37666f0d1b7f602,,3,2024-02-28 10:18:40.643,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,207.0,0.0,,,,,
65df0880a37666f0d1b7f603,,3,2024-02-28 10:18:40.295,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,230.0,0.0,,,,,
65df0880a37666f0d1b7f606,,3,2024-02-28 10:18:40.153,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,191.0,0.0,,,,,
65df0880a37666f0d1b7f60b,,3,2024-02-28 10:18:40.186,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,195.0,0.0,,,,,
65df0880a37666f0d1b7f60e,,3,2024-02-28 10:18:40.416,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,196.0,0.0,,,,,
65df0880a37666f0d1b7f609,,3,2024-02-28 10:18:40.185,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,213.0,0.0,,,,,
65df0880a37666f0d1b7f60d,,3,2024-02-28 10:18:40.423,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,216.0,0.0,,,,,
65df0880a37666f0d1b7f613,,3,2024-02-28 10:18:40.227,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,182.0,0.0,,,,,
65df0880a37666f0d1b7f616,,3,2024-02-28 10:18:40.438,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,217.0,0.0,,,,,
65df0880a37666f0d1b7f61d,,3,2024-02-28 10:18:40.831,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,162.0,0.0,,,,,
65df0880a37666f0d1b7f61a,,3,2024-02-28 10:18:39.924,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,147.0,0.0,,,,,
65df0880a37666f0d1b7f61c,,3,2024-02-28 10:18:40.241,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,198.0,0.0,,,,,
65df0880a37666f0d1b7f61b,,3,2024-02-28 10:18:38.996,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,116.0,0.0,,,,,
65df0880a37666f0d1b7f619,,3,2024-02-28 10:18:40.443,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,136.0,0.0,,,,,
65df0880a37666f0d1b7f623,,3,2024-02-28 10:18:40.483,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,200.0,0.0,,,,,
65df0880a37666f0d1b7f61e,,3,2024-02-28 10:18:40.463,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,219.0,0.0,,,,,
65df0880a37666f0d1b7f621,,3,2024-02-28 10:18:40.247,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,218.0,0.0,,,,,
65df0880a37666f0d1b7f625,,3,2024-02-28 10:18:40.257,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,149.0,0.0,,,,,
65df0880a37666f0d1b7f626,,3,2024-02-28 10:18:40.536,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,202.0,0.0,,,,,
65df0880a37666f0d1b7f62b,,3,2024-02-28 10:18:40.562,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,223.0,0.0,,,,,
65df0880a37666f0d1b7f62a,,3,2024-02-28 10:18:40.563,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,186.0,0.0,,,,,
65df0881a37666f0d1b7f631,,3,2024-02-28 10:18:39.452,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,152.0,0.0,,,,,
65df0880a37666f0d1b7f62d,,3,2024-02-28 10:18:40.576,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,187.0,0.0,,,,,
65df0881a37666f0d1b7f635,,3,2024-02-28 10:18:40.602,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,205.0,0.0,,,,,
65df0881a37666f0d1b7f633,,3,2024-02-28 10:18:40.267,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,188.0,0.0,,,,,
65df0881a37666f0d1b7f638,,3,2024-02-28 10:18:40.618,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,208.0,0.0,,,,,
65df0881a37666f0d1b7f637,,3,2024-02-28 10:18:40.604,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,226.0,0.0,,,,,
65df0881a37666f0d1b7f639,,3,2024-02-28 10:18:40.283,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,169.0,0.0,,,,,
65df0881a37666f0d1b7f63a,,3,2024-02-28 10:18:40.630,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,228.0,0.0,,,,,
65df0881a37666f0d1b7f63e,,3,2024-02-28 10:18:40.327,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,132.0,0.0,,,,,
65df0881a37666f0d1b7f63d,,3,2024-02-28 10:18:40.695,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,170.0,0.0,,,,,
65df0881a37666f0d1b7f641,,3,2024-02-28 10:18:40.348,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,232.0,0.0,,,,,
65df0881a37666f0d1b7f648,,3,2024-02-28 10:18:40.738,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,245.0,0.0,,,,,
65df0881a37666f0d1b7f645,,3,2024-02-28 10:18:40.729,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,171.0,0.0,,,,,
65df0881a37666f0d1b7f647,,3,2024-02-28 10:18:40.173,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,193.0,0.0,,,,,
65df0881a37666f0d1b7f649,,3,2024-02-28 10:18:40.361,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,233.0,0.0,,,,,
65df0881a37666f0d1b7f64c,,3,2024-02-28 10:18:40.740,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,171.0,0.0,,,,,
65df0881a37666f0d1b7f64f,,3,2024-02-28 10:18:40.747,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,158.0,0.0,,,,,
65df0881a37666f0d1b7f64e,,3,2024-02-28 10:18:40.744,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,157.0,0.0,,,,,
65df0881a37666f0d1b7f651,,3,2024-02-28 10:18:40.395,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,195.0,0.0,,,,,
65df0881a37666f0d1b7f653,,3,2024-02-28 10:18:40.409,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,214.0,0.0,,,,,
65df0881a37666f0d1b7f657,,3,2024-02-28 10:18:41.287,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,183.0,0.0,,,,,
65df0881a37666f0d1b7f656,,3,2024-02-28 10:18:38.433,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,104.0,0.0,,,,,
65df0881a37666f0d1b7f658,,3,2024-02-28 10:18:40.429,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,161.0,0.0,,,,,
65df0881a37666f0d1b7f65d,,3,2024-02-28 10:18:40.836,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,199.0,0.0,,,,,
65df0881a37666f0d1b7f65e,,3,2024-02-28 10:18:40.874,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,173.0,0.0,,,,,
65df0881a37666f0d1b7f65c,,3,2024-02-28 10:18:40.461,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,217.0,0.0,,,,,
65df0881a37666f0d1b7f662,,3,2024-02-28 10:18:40.920,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,201.0,0.0,,,,,
65df0881a37666f0d1b7f667,,3,2024-02-28 10:18:40.547,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,240.0,0.0,,,,,
65df0881a37666f0d1b7f666,,3,2024-02-28 10:18:40.937,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,185.0,0.0,,,,,
65df0881a37666f0d1b7f66c,,3,2024-02-28 10:18:41.430,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,167.0,0.0,,,,,
65df0881a37666f0d1b7f66a,,3,2024-02-28 10:18:40.557,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,222.0,0.0,,,,,
65df0881a37666f0d1b7f669,,3,2024-02-28 10:18:40.022,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,150.0,0.0,,,,,
65df0881a37666f0d1b7f66b,,3,2024-02-28 10:18:39.412,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,150.0,0.0,,,,,
65df0881a37666f0d1b7f671,,3,2024-02-28 10:18:40.587,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,205.0,0.0,,,,,
65df0881a37666f0d1b7f672,,3,2024-02-28 10:18:40.988,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,225.0,0.0,,,,,
65df0881a37666f0d1b7f674,,3,2024-02-28 10:18:40.994,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,188.0,0.0,,,,,
65df0881a37666f0d1b7f679,,3,2024-02-28 10:18:40.289,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,130.0,0.0,,,,,
65df0881a37666f0d1b7f675,,3,2024-02-28 10:18:40.596,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,176.0,0.0,,,,,
65df0881a37666f0d1b7f67a,,3,2024-02-28 10:18:40.626,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,228.0,0.0,,,,,
65df0881a37666f0d1b7f677,,3,2024-02-28 10:18:41.012,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,207.0,0.0,,,,,
65df0881a37666f0d1b7f67e,,3,2024-02-28 10:18:41.075,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,242.0,0.0,,,,,
65df0881a37666f0d1b7f67d,,3,2024-02-28 10:18:41.079,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,154.0,0.0,,,,,
65df0881a37666f0d1b7f683,,3,2024-02-28 10:18:41.105,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,209.0,0.0,,,,,
65df0881a37666f0d1b7f681,,3,2024-02-28 10:18:40.684,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,229.0,0.0,,,,,
65df0881a37666f0d1b7f687,,3,2024-02-28 10:18:41.117,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,243.0,0.0,,,,,
65df0881a37666f0d1b7f689,,3,2024-02-28 10:18:41.131,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,155.0,0.0,,,,,
65df0881a37666f0d1b7f68b,,3,2024-02-28 10:18:41.138,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,211.0,0.0,,,,,
65df0881a37666f0d1b7f68c,,3,2024-02-28 10:18:40.338,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,232.0,0.0,,,,,
65df0881a37666f0d1b7f68e,,3,2024-02-28 10:18:40.717,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,244.0,0.0,,,,,
65df0881a37666f0d1b7f691,,3,2024-02-28 10:18:40.170,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,212.0,0.0,,,,,
65df0881a37666f0d1b7f692,,3,2024-02-28 10:18:40.730,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,156.0,0.0,,,,,
65df0881a37666f0d1b7f697,,3,2024-02-28 10:18:40.363,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,214.0,0.0,,,,,
65df0881a37666f0d1b7f696,,3,2024-02-28 10:18:40.364,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,193.0,0.0,,,,,
65df0881a37666f0d1b7f694,,3,2024-02-28 10:18:40.175,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,212.0,0.0,,,,,
65df0881a37666f0d1b7f69c,,3,2024-02-28 10:18:41.216,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,234.0,0.0,,,,,
65df0881a37666f0d1b7f6a2,,3,2024-02-28 10:18:41.245,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,181.0,0.0,,,,,
65df0881a37666f0d1b7f69e,,3,2024-02-28 10:18:40.752,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,246.0,0.0,,,,,
65df0881a37666f0d1b7f6a0,,3,2024-02-28 10:18:41.239,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,235.0,0.0,,,,,
65df0881a37666f0d1b7f6a3,,3,2024-02-28 10:18:41.251,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,182.0,0.0,,,,,
65df0881a37666f0d1b7f6a4,,3,2024-02-28 10:18:41.255,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,236.0,0.0,,,,,
65df0881a37666f0d1b7f6a7,,3,2024-02-28 10:18:40.418,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,160.0,0.0,,,,,
65df0881a37666f0d1b7f6a6,,3,2024-02-28 10:18:40.772,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,197.0,0.0,,,,,
65df0881a37666f0d1b7f6a8,,3,2024-02-28 10:18:41.282,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,237.0,0.0,,,,,
65df0881a37666f0d1b7f6ab,,3,2024-02-28 10:18:39.960,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,163.0,0.0,,,,,
65df0881a37666f0d1b7f6ad,,3,2024-02-28 10:18:41.347,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,257.0,0.0,,,,,
65df0881a37666f0d1b7f6b0,,3,2024-02-28 10:18:40.902,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,200.0,0.0,,,,,
65df0881a37666f0d1b7f6b2,,3,2024-02-28 10:18:40.514,Top Of The Class,Event,Gameplay,Player: 0 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,220.0,0.0,,,,,
65df0881a37666f0d1b7f6b1,,3,2024-02-28 10:18:40.254,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,166.0,0.0,,,,,
65df0881a37666f0d1b7f6b5,,3,2024-02-28 10:18:40.972,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,204.0,0.0,,,,,
65df0881a37666f0d1b7f6b6,,3,2024-02-28 10:18:41.451,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,269.0,0.0,,,,,
65df0882a37666f0d1b7f6b8,,3,2024-02-28 10:18:40.993,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,226.0,0.0,,,,,
65df0882a37666f0d1b7f6bb,,3,2024-02-28 10:18:40.281,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,189.0,0.0,,,,,
65df0882a37666f0d1b7f6bc,,3,2024-02-28 10:18:41.526,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,241.0,0.0,,,,,
65df0882a37666f0d1b7f6be,,3,2024-02-28 10:18:41.555,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,190.0,0.0,,,,,
65df0882a37666f0d1b7f6c0,,3,2024-02-28 10:18:41.089,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,154.0,0.0,,,,,
65df0882a37666f0d1b7f6c2,,3,2024-02-28 10:18:41.608,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,210.0,0.0,,,,,
65df0882a37666f0d1b7f6c5,,3,2024-02-28 10:18:40.712,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,211.0,0.0,,,,,
65df0882a37666f0d1b7f6c8,,3,2024-02-28 10:18:41.656,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,297.0,0.0,,,,,
65df0882a37666f0d1b7f6c7,,3,2024-02-28 10:18:40.720,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,192.0,0.0,,,,,
65df0882a37666f0d1b7f6cc,,3,2024-02-28 10:18:41.182,Top Of The Class,Event,Gameplay,Player: 2 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,194.0,0.0,,,,,
65df0882a37666f0d1b7f6ce,,3,2024-02-28 10:18:41.210,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,180.0,0.0,,,,,
65df0882a37666f0d1b7f6cf,,3,2024-02-28 10:18:41.712,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,299.0,0.0,,,,,
65df0882a37666f0d1b7f6d0,,3,2024-02-28 10:18:41.738,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,247.0,0.0,,,,,
65df0882a37666f0d1b7f6d7,,3,2024-02-28 10:18:40.759,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,249.0,0.0,,,,,
65df0882a37666f0d1b7f6d8,,3,2024-02-28 10:18:40.410,Top Of The Class,Event,Gameplay,Player: 0 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,196.0,0.0,,,,,
65df0882a37666f0d1b7f6df,,3,2024-02-28 10:18:41.277,Top Of The Class,Event,Gameplay,Player: 3 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,215.0,0.0,,,,,
65df0882a37666f0d1b7f6e0,,3,2024-02-28 10:18:41.775,Top Of The Class,Event,Gameplay,Player: 2 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,270.0,0.0,,,,,
65df0882a37666f0d1b7f6de,,3,2024-02-28 10:18:41.279,Top Of The Class,Event,Gameplay,Player: 1 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,249.0,0.0,,,,,
65df0882a37666f0d1b7f6dd,,3,2024-02-28 10:18:41.262,Top Of The Class,Event,Gameplay,Player: 3 Turn Start,07c6ebc1bbde08ed28a2dc603832933bfaea7907,251.0,0.0,,,,,
65df0882a37666f0d1b7f6da,,3,2024-02-28 10:18:40.761,Top Of The Class,Event,Gameplay,Player: 1 Turn Over,07c6ebc1bbde08ed28a2dc603832933bfaea7907,181.0,0.0,,,,,
